lemma,count
of,22
the,20
be,11
i,10
it,9
in,8
and,7
a,6
s,5
his,4
to,4
commonwealth,3
with,3
author,3
l,3
t,3
edition,3
d,3
first,3
j,3
n,3
queen,3
ii,2
ind,2
write,2
that,2
lie,2
f,2
after,2
elizabeth,2
as,2
y,2
amy,2
death,2
th,2
by,2
print,2
who,2
upon,2
earl,2
work,2
many,2
on,2
ho,1
british,1
letter,1
story,1
authorship,1
la,1
or,1
no,1
tragic,1
too,1
ha,1
karl,1
bat,1
missionary,1
charge,1
red,1
mu,1
hi,1
cd,1
parson,1
discuss,1
tie,1
tho,1
subtle,1
courtier,1
for,1
safety,1
get,1
abroad,1
send,1
into,1
england,1
under,1
name,1
parsons,1
throe,1
book,1
french,1
appear,1
think,1
papist,1
protestant,1
year,1
rev,1
dr,1
mo,1
whom,1
c,1
address,1
him,1
deny,1
well,1
himself,1
o,1
short,1
very,1
uncertain,1
anything,1
may,1
ambition,1
atheism,1
between,1
simile,1
make,1
paper,1
large,1
modern,1
type,1
ac,1
title,1
pp,1
page,1
marginal,1
topical,1
new,1
green,1
co,1
hand,1
quarto,1
mr,1
burgoyne,1
this,1
historical,1
which,1
reprint,1
edit,1
frank,1
throw,1
reign,1
considerable,1
light,1
life,1
robert,1
political,1
history,1
ir,1
es,1
stand,1
he,1
nil,1
falsehood,1
rebellion,1
ami,1
what,1
not,1
al,1
tryst,1
jo,1
method,1
have,1
practice,1
italian,1
poisoning,1
about,1
r,1
fie,1
inhuman,1
p,1
e,1
tin,1
opinion,1
its,1
depict,1
accuse,1
office,1
attempt,1
h,1
re,1
government,1
fill,1
all,1
continent,1
