lemma,count
and,21
the,16
be,13
of,13
a,9
s,7
in,6
to,6
have,4
port,3
with,3
ramona,3
pirate,3
on,3
blood,3
ship,3
story,3
there,3
i,3
for,3
it,2
before,2
de,2
year,2
trio,2
open,2
most,2
his,2
one,2
slave,2
young,2
do,2
her,2
all,2
eye,2
house,2
that,2
nor,2
two,2
by,2
t,2
buccaneer,2
color,2
royal,1
rapidly,1
gentleman,1
meet,1
which,1
thus,1
standard,1
curdle,1
ill,1
afterward,1
event,1
rush,1
nazi,1
few,1
but,1
wrist,1
street,1
john,1
from,1
hew,1
must,1
england,1
among,1
officer,1
burton,1
supple,1
puritan,1
goodly,1
fiction,1
trade,1
their,1
strung,1
week,1
battle,1
market,1
steno,1
outcome,1
spirit,1
assure,1
toward,1
write,1
end,1
whole,1
riddance,1
as,1
interest,1
tense,1
infuse,1
much,1
block,1
after,1
flood,1
up,1
hour,1
tavern,1
quite,1
brawl,1
intriguing,1
arid,1
strenuous,1
garden,1
full,1
good,1
deal,1
through,1
who,1
while,1
action,1
trading,1
f,1
come,1
send,1
dav,1
jone,1
locker,1
sake,1
piece,1
eight,1
level,1
or,1
don,1
francisco,1
era,1
seville,1
appoint,1
tho,1
spanish,1
soul,1
way,1
him,1
sea,1
fr,1
bl,1
ora,1
iv,1
w,1
o,1
this,1
vest,1
day,1
wizen,1
pile,1
heir,1
evil,1
alon,1
sunny,1
king,1
governor,1
lead,1
sail,1
cad,1
booty,1
d,1
jamaica,1
headquarters,1
hand,1
beautiful,1
sad,1
keep,1
we,1
guard,1
she,1
may,1
neither,1
herself,1
carry,1
lovely,1
board,1
cruel,1
home,1
almost,1
they,1
reach,1
when,1
captain,1
successful,1
every,1
bull,1
sweep,1
down,1
upon,1
them,1
kill,1
measure,1
