lemma,count
the,28
be,10
of,10
a,8
and,8
have,7
that,6
south,5
in,5
boer,4
dutch,4
war,4
they,3
african,3
who,3
revolt,3
german,3
english,3
by,3
she,3
honor,3
to,3
her,2
spy,2
s,2
live,2
for,2
far,2
see,2
he,2
it,2
f,2
only,2
brenda,2
half,2
so,2
guy,2
character,2
other,2
end,2
as,2
those,2
r,2
at,2
shadow,2
t,2
ly,1
suppress,1
while,1
bother,1
effectually,1
like,1
o,1
him,1
term,1
despite,1
clear,1
effort,1
gel,1
majority,1
sight,1
enough,1
tie,1
cut,1
get,1
not,1
we,1
anything,1
on,1
become,1
with,1
their,1
learn,1
through,1
experience,1
word,1
bind,1
serve,1
fit,1
own,1
extremely,1
long,1
very,1
story,1
time,1
when,1
abortive,1
apparent,1
ineffectual,1
prove,1
hearted,1
neighbor,1
nearly,1
lifetime,1
sow,1
dissension,1
people,1
speak,1
method,1
well,1
good,1
sense,1
these,1
truly,1
teutonic,1
among,1
all,1
brief,1
carry,1
africa,1
book,1
young,1
engineer,1
whom,1
into,1
message,1
an,1
some,1
disaffect,1
out,1
already,1
meet,1
strongly,1
race,1
different,1
relation,1
over,1
hang,1
leave,1
infer,1
novel,1
thin,1
title,1
which,1
net,1
u,1
c,1
george,1
i,1
past,1
attract,1
gift,1
great,1
will,1
nature,1
fancy,1
feel,1
au,1
do,1
country,1
first,1
but,1
opportunity,1
belief,1
sedulously,1
foster,1
then,1
come,1
whole,1
embitter,1
hatred,1
marry,1
hod,1
englishwoman,1
renegade,1
mother,1
herself,1
hat,1
during,1
die,1
father,1
forget,1
entirely,1
maiden,1
wheel,1
vi,1
