lemma,count
the,118
of,81
and,59
be,51
to,42
in,35
a,30
that,22
which,14
sea,14
from,13
he,13
ship,13
not,12
privateer,11
it,11
her,11
by,11
as,10
have,10
at,10
with,9
but,9
for,9
his,9
one,8
connecticut,8
more,8
make,8
war,8
s,7
capture,7
new,6
vessel,6
who,6
prize,6
we,6
these,6
all,6
they,6
than,6
london,5
many,5
i,5
this,5
out,5
way,5
two,5
good,5
some,5
our,5
on,5
what,5
like,4
take,4
come,4
british,4
hundred,4
give,4
those,4
knowledge,4
man,4
upon,4
when,4
into,4
state,4
river,4
american,4
english,4
little,4
only,3
town,3
three,3
add,3
once,3
along,3
captain,3
secure,3
life,3
will,3
long,3
because,3
history,3
such,3
part,3
order,3
their,3
during,3
nearly,3
material,3
maritime,3
may,3
munition,3
up,3
do,3
so,3
naval,3
sound,3
where,3
first,3
power,3
also,3
should,3
bring,2
or,2
large,2
together,2
escape,2
revolution,2
con,2
die,2
still,2
attack,2
head,2
command,2
after,2
swarm,2
thirteen,2
volume,2
alone,2
seem,2
twice,2
anything,2
possible,2
can,2
far,2
hitherto,2
arrange,2
profiteer,2
revolutionary,2
even,2
present,2
soon,2
round,2
water,2
voyage,2
book,2
forth,2
relate,2
call,2
world,2
fact,2
body,2
there,2
year,2
very,2
romance,2
later,2
she,2
other,2
seek,2
e,2
enemy,2
use,2
money,2
find,2
day,2
west,2
off,2
concern,2
island,2
coast,2
crew,2
hartford,2
gain,2
various,2
them,2
certainly,2
number,2
go,2
historian,2
protection,2
great,2
learn,2
germ,2
yet,2
among,2
fifty,2
fairfield,2
win,2
boat,2
tile,2
an,2
down,2
merchant,2
officer,2
exciting,2
tenth,2
no,2
nd,2
time,2
sometimes,2
jonathan,2
under,2
governor,2
write,2
until,2
tender,1
indian,1
account,1
lon,1
vest,1
hose,1
pick,1
var,1
leave,1
example,1
return,1
don,1
certain,1
break,1
board,1
captor,1
us,1
successful,1
norm,1
near,1
probably,1
congress,1
division,1
occupation,1
delight,1
method,1
business,1
piracy,1
before,1
recruit,1
difficulty,1
inside,1
prospect,1
adventure,1
combine,1
consider,1
wonder,1
patriotism,1
high,1
petty,1
fifth,1
rest,1
wheal,1
pirate,1
about,1
quite,1
complete,1
expense,1
wealth,1
attain,1
solely,1
themselves,1
hat,1
however,1
assume,1
resemble,1
ridiculous,1
would,1
law,1
name,1
company,1
establish,1
rock,1
block,1
word,1
million,1
estimate,1
value,1
rich,1
vera,1
carry,1
channel,1
mediterranean,1
boldly,1
india,1
depredation,1
contemporary,1
toward,1
n,1
notion,1
price,1
old,1
well,1
through,1
navy,1
iron,1
grapple,1
pistol,1
glass,1
distance,1
logarithm,1
sterling,1
consequence,1
unusual,1
melancholy,1
y,1
grow,1
rate,1
any,1
deserve,1
below,1
interpret,1
skill,1
author,1
th,1
regret,1
afford,1
flag,1
nation,1
color,1
reduce,1
thus,1
own,1
property,1
europe,1
commodity,1
french,1
particularly,1
foreign,1
sight,1
affair,1
now,1
volunteer,1
back,1
defense,1
brig,1
over,1
raw,1
clearly,1
samuel,1
career,1
short,1
age,1
mu,1
active,1
spring,1
thence,1
thing,1
france,1
dig,1
