lemma,count
the,144
of,101
be,84
a,77
to,61
and,54
in,46
have,28
that,26
he,22
his,20
with,20
this,18
for,16
which,16
by,15
or,15
one,14
chinese,13
their,11
it,11
find,10
on,10
from,9
weigh,8
much,8
at,8
its,8
two,8
say,8
so,7
honorable,7
such,7
not,7
cash,7
if,7
bard,7
we,6
your,6
people,6
will,6
all,6
china,6
use,6
i,6
they,5
european,5
man,5
no,5
good,5
them,5
other,5
certain,5
but,5
chinaman,5
than,5
may,5
oil,5
servant,4
who,4
little,4
life,4
mr,4
inferior,4
money,4
give,4
year,4
weight,4
responsible,4
each,4
different,4
make,4
some,4
even,4
brother,4
over,4
must,3
any,3
son,3
ounce,3
case,3
emperor,3
name,3
prefect,3
another,3
city,3
her,3
viceroy,3
carry,3
account,3
silver,3
latter,3
rat,3
copper,3
place,3
light,3
double,3
government,3
ingot,3
still,3
while,3
wage,3
three,3
coin,3
value,3
reason,3
native,3
honest,3
pound,3
then,3
himself,3
expression,3
explain,3
do,3
against,3
family,3
shanghai,3
form,3
every,3
mandarin,3
country,3
governor,3
would,3
never,3
censor,3
when,3
official,3
dollar,3
him,3
author,2
among,2
term,2
insert,2
bank,2
up,2
need,2
see,2
upset,2
article,2
lie,2
small,2
conduct,2
practice,2
insignificant,2
bad,2
street,2
speak,2
itself,2
piece,2
through,2
decoration,2
stamp,2
escape,2
order,2
decide,2
s,2
know,2
belong,2
emile,2
dwell,2
without,2
time,2
functionary,2
subject,2
four,2
deliver,2
rank,2
etiquette,2
ago,2
think,2
hand,2
rest,2
where,2
g,2
estimate,2
part,2
hang,2
refusal,2
poor,2
cut,2
adapt,2
try,2
state,2
merchant,2
capital,2
myself,2
beggar,2
us,2
once,2
new,2
only,2
porter,2
nothing,2
bear,2
business,2
complication,2
former,2
great,2
presence,2
how,2
payment,2
hole,2
squeeze,2
into,2
about,2
chang,2
should,2
military,2
offense,2
employer,2
purity,2
word,2
doe,2
door,2
coolie,2
fine,2
there,2
many,2
amuse,2
bargain,2
refuse,2
come,2
report,2
visitor,2
call,2
buy,2
quote,2
honor,2
can,2
jar,2
silk,2
minister,2
work,2
along,2
usually,2
foreign,1
effect,1
thousand,1
bale,1
ceremonious,1
independence,1
dismiss,1
pagan,1
assert,1
largely,1
fund,1
off,1
correspondent,1
child,1
obedience,1
judgment,1
competitive,1
enable,1
opinion,1
c,1
present,1
exasperate,1
same,1
literature,1
majesty,1
period,1
twin,1
luckless,1
n,1
right,1
interest,1
whom,1
village,1
li,1
cent,1
fault,1
pp,1
due,1
trickery,1
exalt,1
thus,1
property,1
confide,1
ah,1
admit,1
feather,1
noble,1
exception,1
exertion,1
several,1
monarch,1
grain,1
member,1
poverty,1
century,1
locality,1
look,1
pay,1
whole,1
indefinitely,1
perhaps,1
con,1
appearance,1
ia,1
greeting,1
well,1
war,1
function,1
head,1
something,1
crown,1
cloth,1
uncle,1
line,1
true,1
brick,1
count,1
patriot,1
fraud,1
wise,1
rage,1
whether,1
naturally,1
politeness,1
record,1
behead,1
own,1
skilled,1
domain,1
overgrow,1
accommodate,1
phase,1
deduct,1
courageous,1
operator,1
dean,1
annoyance,1
illustrious,1
long,1
imperial,1
way,1
wish,1
supplant,1
grind,1
cotton,1
loyal,1
power,1
income,1
you,1
clothe,1
cellar,1
assayer,1
town,1
chance,1
discharge,1
land,1
e,1
rule,1
fraudulent,1
original,1
marking,1
check,1
limit,1
face,1
demonstrate,1
similar,1
milt,1
penal,1
celestial,1
fright,1
universal,1
describe,1
condition,1
muscular,1
general,1
as,1
ruin,1
exist,1
babe,1
act,1
stand,1
coachman,1
day,1
conjurer,1
