lemma,count
the,50
of,37
a,15
in,12
and,12
have,11
be,11
tower,10
foot,9
that,9
its,8
to,7
it,7
at,6
mr,6
volcano,5
may,5
from,5
which,4
time,4
on,4
by,4
eruption,4
j,4
s,3
above,3
pele,3
new,3
lose,3
apex,3
illustrate,2
earthquake,2
with,2
cone,2
see,2
growth,2
but,2
sea,2
almost,2
appearance,2
nature,2
mont,2
great,2
study,2
think,2
about,2
height,2
core,2
martinique,2
scientific,2
start,2
portion,2
grand,2
remarkable,2
rock,2
i,2
grow,2
day,2
for,2
than,1
pelee,1
july,1
believe,1
recent,1
he,1
me,1
wide,1
seismic,1
none,1
two,1
produce,1
st,1
occur,1
b,1
impress,1
call,1
interest,1
basin,1
position,1
destruction,1
southern,1
push,1
until,1
accompany,1
form,1
frequent,1
so,1
afford,1
summit,1
needle,1
chance,1
extension,1
goo,1
activity,1
ag,1
mexico,1
other,1
canon,1
much,1
write,1
an,1
latter,1
pa,1
high,1
middle,1
rim,1
floor,1
folio,1
disappear,1
freak,1
august,1
take,1
ft,1
salvador,1
f,1
this,1
after,1
separate,1
up,1
begin,1
solidification,1
record,1
r,1
development,1
soar,1
gigantic,1
many,1
all,1
thereafter,1
avail,1
philadelphia,1
period,1
print,1
guatemala,1
nearly,1
immediately,1
trouble,1
exact,1
shoulder,1
school,1
subsidence,1
colossus,1
manifest,1
leave,1
man,1
x,1
view,1
force,1
directly,1
ed,1
energy,1
some,1
photograph,1
material,1
far,1
before,1
less,1
popocatepetl,1
over,1
despite,1
rest,1
month,1
si,1
through,1
matterhorn,1
whose,1
good,1
disturbance,1
aug,1
crater,1
book,1
permanently,1
reach,1
merely,1
do,1
them,1
pierre,1
him,1
maximum,1
colorado,1
scraggy,1
place,1
twenty,1
narrow,1
com,1
or,1
monograph,1
ci,1
volcanic,1
point,1
g,1
relate,1
scene,1
excellently,1
simply,1
another,1
thick,1
pp,1
ancient,1
west,1
agree,1
obliteration,1
doubt,1
seriously,1
year,1
quiescent,1
remarkably,1
out,1
what,1
caribbean,1
rate,1
melt,1
re,1
prof,1
extent,1
cause,1
afterward,1
burn,1
sheffield,1
yale,1
little,1
dome,1
pressure,1
base,1
make,1
