term,count
of,29
the,24
and,20
a,12
galloway,12
to,12
in,10
he,9
crockett,8
or,8
is,7
that,5
s,5
it,5
are,4
abbey,4
some,4
not,4
for,4
about,4
his,4
by,4
much,3
be,3
this,3
scots,3
there,3
with,3
at,3
hills,2
an,2
thus,2
tile,2
anti,2
on,2
scott,2
times,2
him,2
now,2
author,2
must,2
though,2
written,2
ir,2
steeped,2
all,2
already,2
as,2
one,2
characters,2
co,2
who,2
more,2
critics,2
so,2
have,2
says,2
book,2
joseph,2
proper,2
new,2
words,2
i,2
its,2
sir,2
particular,2
tn,1
resounding,1
walter,1
consoled,1
lochs,1
gets,1
returns,1
incidentally,1
things,1
heather,1
after,1
sheep,1
before,1
memories,1
cattle,1
thieves,1
raiders,1
said,1
way,1
natured,1
lew,1
when,1
wrote,1
latin,1
cot,1
deuce,1
family,1
f,1
spoke,1
currently,1
foundation,1
ill,1
wife,1
john,1
enshrined,1
her,1
husband,1
hear,1
further,1
whacks,1
recites,1
lr,1
we,1
register,1
lit,1
bit,1
sea,1
bridge,1
farmstead,1
village,1
street,1
several,1
drawings,1
too,1
sweetheart,1
mentioned,1
pictures,1
they,1
warrant,1
along,1
truthfulness,1
read,1
mood,1
v,1
found,1
pleasant,1
restful,1
thing,1
however,1
dick,1
up,1
energetic,1
frame,1
clouds,1
desolate,1
effects,1
landscapes,1
religious,1
reflection,1
day,1
date,1
our,1
jock,1
rat,1
glory,1
father,1
son,1
jury,1
goes,1
upon,1
record,1
pure,1
find,1
prisoner,1
tire,1
man,1
aforesaid,1
yet,1
deserving,1
hanging,1
hanged,1
was,1
show,1
chiefly,1
used,1
ironical,1
stick,1
delightful,1
from,1
various,1
scottish,1
romances,1
native,1
person,1
books,1
stevenson,1
thackeray,1
whole,1
may,1
well,1
ordinary,1
many,1
reader,1
will,1
appear,1
superfluous,1
even,1
catch,1
infection,1
r,1
enthusiasm,1
nd,1
feel,1
charm,1
passages,1
incorporated,1
say,1
my,1
grey,1
stories,1
traditions,1
humors,1
sr,1
illustrations,1
mo,1
pp,1
york,1
mead,1
mr,1
volume,1
desire,1
question,1
write,1
focus,1
concentrate,1
what,1
use,1
lovers,1
travelers,1
accordingly,1
intimate,1
discursive,1
matter,1
region,1
hit,1
panegyric,1
reminiscence,1
fine,1
james,1
m,1
bartie,1
each,1
been,1
exemplars,1
sort,1
then,1
talks,1
language,1
which,1
avers,1
tongue,1
local,1
no,1
king,1
best,1
london,1
english,1
other,1
urges,1
writers,1
avoid,1
dialects,1
provincial,1
peculiar,1
ian,1
gild,1
self,1
whereof,1
color,1
country,1
only,1
writes,1
e,1
steps,1
aside,1
major,1
minor,1
historical,1
tells,1
boyhood,1
days,1
fills,1
farm,1
discourses,1
sundry,1
brands,1
original,1
horseplay,1
variety,1
seen,1
burns,1
tho,1
kind,1
mind,1
