term,count
of,30
the,27
and,16
in,14
a,13
church,10
was,8
its,8
old,7
tile,7
pine,7
who,6
street,6
for,6
dr,5
o,5
to,5
men,5
congregation,4
he,4
john,4
philadelphia,4
but,4
had,4
is,4
have,3
adams,3
this,3
gibbons,3
by,3
been,3
years,3
being,3
members,2
decatur,2
s,2
with,2
war,2
c,2
over,2
ely,2
capt,2
i,2
eight,2
service,2
minister,2
morning,2
chaplain,2
him,2
mr,2
revolutionary,2
only,2
union,2
presbyterian,2
interest,2
not,2
as,2
pastor,2
during,2
it,2
that,2
served,2
one,2
died,2
still,2
history,2
then,2
philip,1
course,1
acquitted,1
ff,1
came,1
l,1
city,1
fever,1
remained,1
yellow,1
twenty,1
ame,1
legit,1
dollar,1
great,1
out,1
heresy,1
left,1
tokens,1
called,1
ni,1
ezra,1
time,1
iris,1
ill,1
stiles,1
fourth,1
tim,1
alexander,1
there,1
bitter,1
rutgers,1
his,1
coining,1
when,1
trial,1
later,1
assembly,1
like,1
downtown,1
them,1
william,1
hurry,1
rang,1
bell,1
on,1
july,1
buried,1
graveyard,1
stands,1
far,1
surrounded,1
rebellion,1
jewish,1
families,1
mostly,1
prospering,1
changed,1
conditions,1
merely,1
added,1
duties,1
new,1
phases,1
eighteen,1
army,1
beecher,1
some,1
richard,1
howe,1
allen,1
v,1
book,1
before,1
us,1
five,1
ministers,1
general,1
captain,1
notable,1
entered,1
named,1
others,1
were,1
dawson,1
dragoons,1
stephen,1
commodore,1
steele,1
uncle,1
en,1
thirty,1
lie,1
more,1
acted,1
benjamin,1
occupying,1
ante,1
building,1
fact,1
itself,1
furthermore,1
closely,1
connected,1
through,1
management,1
rush,1
pastors,1
signers,1
declaration,1
other,1
less,1
famous,1
attendants,1
at,1
services,1
organized,1
existence,1
restricted,1
so,1
distinctly,1
lines,1
record,1
an,1
hundred,1
forty,1
life,1
colonial,1
hughes,1
eighth,1
portraits,1
illustrations,1
volume,1
pp,1
cloth,1
winston,1
company,1
always,1
limited,1
those,1
within,1
own,1
denominational,1
has,1
first,1
lied,1
parson,1
than,1
narrow,1
escape,1
from,1
capture,1
fitting,1
e,1
should,1
be,1
fighting,1
notes,1
george,1
signed,1
can,1
afterward,1
revolution,1
blair,1
while,1
x,1
thee,1
logical,1
student,1
head,1
offered,1
reward,1
front,1
all,1
pennsylvania,1
militia,1
rev,1
white,1
congress,1
records,1
story,1
upon,1
certain,1
sabbath,1
pulpit,1
looking,1
moment,1
exclaimed,1
are,1
too,1
many,1
here,1
am,1
going,1
work,1
