term,count
the,37
and,22
to,21
a,20
in,19
of,19
his,7
an,6
is,6
by,5
he,5
as,5
was,4
that,4
ghost,4
three,4
it,4
but,4
at,4
s,4
with,4
house,4
james,3
ancient,3
two,3
be,3
t,3
door,3
numbered,3
another,3
windows,3
room,3
stories,3
no,3
ha,2
again,2
man,2
being,2
on,2
him,2
there,2
volume,2
ghostly,2
has,2
story,2
book,2
found,2
were,2
village,2
i,2
traveler,2
these,2
antiquaries,2
them,2
tell,2
are,2
such,2
college,2
ghosts,2
count,2
german,1
only,1
patrons,1
fled,1
mostly,1
mausoleum,1
tall,1
turned,1
followed,1
superstitions,1
slowly,1
rising,1
shapes,1
mysterious,1
from,1
some,1
weeks,1
time,1
declares,1
perish,1
inexplicably,1
host,1
more,1
gruesome,1
than,1
lid,1
does,1
fall,1
author,1
visited,1
any,1
whose,1
day,1
tyrant,1
curious,1
british,1
local,1
intent,1
sweden,1
certain,1
writing,1
this,1
passes,1
lie,1
worthy,1
seeing,1
chamber,1
stout,1
mystery,1
solve,1
attempt,1
padlocks,1
mine,1
mortality,1
tale,1
you,1
arc,1
feeling,1
creepy,1
defined,1
well,1
pretty,1
give,1
quite,1
times,1
manages,1
side,1
hole,1
horrid,1
dead,1
not,1
real,1
ambitious,1
leave,1
elusive,1
shapeless,1
undefined,1
itself,1
horror,1
th,1
setting,1
thing,1
detail,1
up,1
pile,1
takes,1
pains,1
spite,1
scholar,1
last,1
recluse,1
conclusion,1
passage,1
above,1
lift,1
would,1
young,1
hearts,1
led,1
wonderfully,1
had,1
lore,1
superstitious,1
reading,1
much,1
whom,1
make,1
wise,1
moonlight,1
bathroom,1
too,1
seen,1
hands,1
pitiful,1
doors,1
scratched,1
disused,1
waif,1
cellar,1
coal,1
haunted,1
idea,1
sacrificed,1
children,1
also,1
shrunken,1
n,1
old,1
eye,1
stand,1
hair,1
stiffly,1
end,1
tb,1
related,1
adventures,1
several,1
investigative,1
travelers,1
one,1
canon,1
scrapbook,1
oddly,1
near,1
done,1
hairy,1
fiend,1
who,1
seemed,1
belong,1
genie,1
did,1
aladdin,1
lamp,1
museum,1
bought,1
matte,1
wet,1
spine,1
freeze,1
york,1
collector,1
antiquary,1
montague,1
rhodes,1
d,1
fellow,1
king,1
cambridge,1
four,1
illustrations,1
late,1
pp,1
new,1
green,1
fashion,1
co,1
into,1
graves,1
things,1
ought,1
have,1
peculiar,1
opportunities,1
encounter,1
doubted,1
if,1
fittest,1
men,1
r,1
representing,1
sig,1
english,1
abduction,1
connected,1
denmark,1
inexplicable,1
inn,1
l,1
night,1
finds,1
size,1
reduced,1
next,1
own,1
gee,1
along,1
passageway,1
bed,1
observed,1
now,1
herb,1
wild,1
noises,1
way,1
sees,1
shadows,1
cast,1
upon,1
blank,1
wall,1
morning,1
legend,1
tragic,1
showed,1
its,1
manor,1
overnight,1
sinister,1
figure,1
crept,1
across,1
face,1
picture,1
entered,1
painted,1
swiftly,1
out,1
bearing,1
arms,1
inquiry,1
child,1
half,1
dozen,1
dons,1
made,1
affidavit,1
what,1
they,1
saw,1
all,1
happened,1
after,1
dinner,1
may,1
