term,count
the,26
and,18
a,15
to,15
of,14
her,10
is,8
s,6
in,6
who,5
are,5
as,5
it,5
young,4
such,4
not,4
there,3
for,3
be,3
little,3
that,3
had,3
with,3
upon,3
an,3
have,3
by,3
can,3
she,3
no,3
rather,2
altogether,2
too,2
book,2
other,2
characters,2
might,2
being,2
only,2
will,2
h,2
we,2
ladies,2
married,2
heroine,2
put,2
view,2
point,2
has,2
think,2
very,2
good,2
novel,2
those,2
amelie,2
but,2
rives,2
soul,2
experience,2
strange,2
romance,2
average,1
hand,1
au,1
hard,1
likely,1
awed,1
learning,1
tastes,1
shown,1
been,1
any,1
since,1
george,1
believe,1
evans,1
beulah,1
on,1
fine,1
world,1
love,1
human,1
nature,1
dally,1
food,1
imagine,1
less,1
even,1
sympathetic,1
appeals,1
persons,1
sex,1
setting,1
down,1
minx,1
hussy,1
sentiment,1
ingenuous,1
find,1
grail,1
veritable,1
plenty,1
fond,1
natural,1
servitors,1
sing,1
they,1
them,1
chars,1
here,1
ia,1
after,1
hospitality,1
account,1
anything,1
les,1
bliss,1
covers,1
true,1
between,1
all,1
amusing,1
seldom,1
worse,1
instead,1
man,1
agreeable,1
came,1
his,1
senses,1
make,1
i,1
wear,1
this,1
at,1
first,1
opportunity,1
perhaps,1
old,1
unreal,1
crusty,1
main,1
t,1
reversed,1
beautiful,1
lay,1
previous,1
husband,1
disinclined,1
successor,1
plot,1
action,1
almost,1
friend,1
doctor,1
personages,1
something,1
background,1
better,1
display,1
th,1
principals,1
accordingly,1
difficult,1
rightly,1
called,1
whoso,1
lady,1
sentimental,1
tile,1
golden,1
rose,1
princess,1
pp,1
new,1
york,1
london,1
harper,1
brothers,1
name,1
unhappy,1
matrimonial,1
taught,1
so,1
enters,1
platonic,1
unable,1
live,1
up,1
seem,1
study,1
psychology,1
rot,1
character,1
ascribed,1
naturally,1
benedict,1
expectation,1
confidently,1
counted,1
finally,1
although,1
agreeing,1
never,1
thing,1
fear,1
ungenerous,1
their,1
estimates,1
singular,1
author,1
de,1
keeping,1
once,1
say,1
one,1
moods,1
surely,1
l,1
second,1
lover,1
more,1
wiser,1
men,1
than,1
he,1
succumbed,1
when,1
lovely,1
woman,1
bestowed,1
endearments,1
did,1
abandon,1
surprising,1
take,1
