term,count
the,38
of,22
to,13
her,13
a,12
and,11
is,8
i,7
from,7
at,6
she,6
their,6
in,6
for,5
louis,5
de,5
that,5
his,5
millions,4
by,4
s,4
as,4
so,3
not,3
returned,3
house,3
pauline,3
who,3
but,3
o,3
be,3
which,3
american,3
marquise,3
on,2
energetic,2
instigation,2
young,2
it,2
read,2
been,2
sainted,2
old,2
promoter,2
land,2
due,2
this,2
had,2
love,2
should,2
part,2
l,2
ladies,2
t,2
does,2
la,2
nd,2
seems,2
through,2
king,2
curious,2
two,2
into,2
sister,2
he,2
ix,1
slips,1
x,1
lip,1
last,1
kisses,1
about,1
willed,1
moment,1
fault,1
rises,1
more,1
raised,1
hand,1
cup,1
him,1
call,1
now,1
followers,1
even,1
ready,1
them,1
tells,1
title,1
awakening,1
fall,1
wills,1
name,1
change,1
slight,1
absurd,1
smiles,1
honor,1
very,1
story,1
quickly,1
miss,1
lightly,1
pus,1
our,1
present,1
tense,1
stance,1
low,1
if,1
file,1
unwonted,1
thinks,1
such,1
single,1
glide,1
conventionalities,1
ii,1
fail,1
conscience,1
wealth,1
time,1
e,1
ha,1
wish,1
an,1
older,1
father,1
than,1
mother,1
con,1
permit,1
some,1
honest,1
man,1
saved,1
bicycle,1
preserves,1
ire,1
will,1
re,1
dead,1
hat,1
slightest,1
sylvie,1
amelie,1
adelaide,1
eccentricity,1
these,1
noble,1
cut,1
off,1
many,1
mlle,1
mud,1
respectively,1
early,1
eighties,1
late,1
sixties,1
bad,1
taught,1
marie,1
all,1
pupil,1
net,1
novel,1
frances,1
mathews,1
mo,1
new,1
york,1
funk,1
company,1
sprightly,1
heiress,1
tale,1
girl,1
dramatic,1
student,1
under,1
great,1
paris,1
natural,1
expect,1
any,1
return,1
before,1
because,1
poor,1
daughter,1
living,1
forceful,1
lady,1
nothing,1
masquerades,1
feeble,1
bourbons,1
minded,1
ladles,1
well,1
exiled,1
prince,1
assisted,1
course,1
promising,1
fingers,1
slip,1
see,1
napoleon,1
they,1
awaited,1
patiently,1
accession,1
xix,1
lost,1
throne,1
fathers,1
deathbed,1
only,1
believed,1
look,1
friendly,1
financial,1
aid,1
with,1
scion,1
goes,1
