term,count
the,15
of,13
a,6
has,6
in,6
been,5
and,5
to,4
he,4
is,4
by,4
tile,3
volumes,3
into,3
s,3
books,2
foster,2
there,2
an,2
it,2
as,2
volume,2
first,2
rome,2
prof,2
english,2
severus,2
put,2
made,1
lost,1
summary,1
bat,1
extant,1
entirety,1
ore,1
err,1
not,1
while,1
many,1
twenty,1
intact,1
times,1
down,1
eighty,1
preserved,1
its,1
h,1
five,1
l,1
century,1
two,1
c,1
footnotes,1
also,1
are,1
fragments,1
all,1
sixth,1
appendix,1
besides,1
terms,1
latin,1
unfamiliar,1
glossary,1
index,1
copious,1
provided,1
one,1
but,1
es,1
etcher,1
translated,1
work,1
ills,1
eleventh,1
scholars,1
eek,1
w,1
bill,1
reeve,1
year,1
pd,1
octavo,1
six,1
t,1
entire,1
troy,1
company,1
book,1
published,1
university,1
lehigh,1
baldwin,1
herbert,1
now,1
alexander,1
caracalla,1
reigns,1
during,1
greek,1
composed,1
originally,1
history,1
cassius,1
end,1
di,1
oh,1
twice,1
for,1
recognized,1
re,1
italy,1
life,1
his,1
most,1
passed,1
from,1
across,1
district,1
at,1
d,1
born,1
was,1
family,1
distinguished,1
belonged,1
emperors,1
adviser,1
provinces,1
roman,1
pf,1
throughout,1
