term,count
the,31
of,17
and,16
in,13
a,11
she,11
to,7
her,6
york,6
new,6
for,5
sullivan,5
been,5
i,4
years,4
work,4
mrs,3
when,3
is,3
with,3
city,3
life,3
family,3
it,3
many,3
has,3
war,3
active,3
by,3
was,3
herself,2
made,2
after,2
which,2
out,2
its,2
citizen,2
where,2
came,2
organization,2
born,2
southern,2
he,2
but,2
confederate,2
regard,2
united,2
written,2
mildred,2
useful,2
s,2
chapter,2
long,2
mary,2
relief,1
association,1
ability,1
displayed,1
achievement,1
fruitful,1
led,1
algernon,1
member,1
managing,1
body,1
nursery,1
child,1
becoming,1
end,1
very,1
actions,1
busied,1
endeavors,1
lighten,1
lot,1
prisoners,1
north,1
guided,1
always,1
sydney,1
union,1
strict,1
ob,1
rule,1
laid,1
down,1
government,1
hospital,1
entire,1
manager,1
states,1
promote,1
educational,1
among,1
people,1
south,1
although,1
past,1
world,1
success,1
formed,1
woolen,1
into,1
patriotic,1
society,1
did,1
much,1
movement,1
social,1
civil,1
or,1
institution,1
consolidated,1
another,1
vice,1
president,1
combined,1
generation,1
more,1
financial,1
enthusiasm,1
efficiency,1
daughter,1
annual,1
charity,1
ball,1
beneficent,1
biography,1
park,1
settled,1
there,1
pp,1
illustrated,1
virginia,1
circulation,1
scotch,1
irish,1
r,1
between,1
that,1
private,1
va,1
were,1
printed,1
ties,1
confederacy,1
daughters,1
concord,1
birthday,1
ninetieth,1
rumford,1
beneficence,1
evidently,1
busy,1
heart,1
overflowing,1
affection,1
admiration,1
whose,1
subject,1
woman,1
tribute,1
this,1
press,1
now,1
nearing,1
home,1
had,1
soon,1
erected,1
here,1
died,1
rf,1
several,1
memorials,1
him,1
have,1
various,1
built,1
parts,1
notably,1
large,1
drinking,1
fountain,1
van,1
constant,1
anne,1
thirty,1
middleton,1
spirited,1
before,1
george,1
married,1
cincinnati,1
few,1
later,1
husband,1
records,1
won,1
high,1
repute,1
holmes,1
as,1
lawyer,1
public,1
good,1
