term,count
the,51
of,37
a,14
and,12
in,11
tower,10
that,8
had,8
it,8
its,8
feet,8
to,7
at,6
was,6
from,5
mr,5
may,5
which,4
new,4
eruption,4
on,4
time,4
volcano,4
by,4
above,3
s,3
apex,3
pelee,3
lost,3
i,2
for,2
cone,2
first,2
been,2
started,2
almost,2
day,2
seen,2
grand,2
core,2
rock,2
height,2
but,2
about,2
mont,2
martinique,2
illustrated,2
scientific,2
remarkable,2
nature,2
thinks,1
extension,1
middle,1
month,1
permanently,1
another,1
two,1
feel,1
destruction,1
those,1
twenty,1
afforded,1
printed,1
study,1
many,1
men,1
availed,1
southern,1
july,1
them,1
disappear,1
reaching,1
appear,1
makes,1
him,1
doubt,1
recent,1
directly,1
growth,1
after,1
maximum,1
west,1
recorded,1
l,1
relating,1
despite,1
frequent,1
re,1
growths,1
began,1
mexico,1
antilles,1
lesser,1
immediately,1
energies,1
material,1
molten,1
some,1
caused,1
period,1
pressure,1
ty,1
basin,1
separated,1
caribbean,1
agrees,1
floor,1
with,1
subsidence,1
others,1
thinking,1
have,1
out,1
points,1
all,1
book,1
accompanied,1
seismic,1
excellently,1
volcanic,1
d,1
earthquake,1
is,1
took,1
q,1
over,1
exact,1
manifested,1
activity,1
portion,1
salvador,1
wide,1
whose,1
so,1
scraggy,1
until,1
burnt,1
left,1
st,1
pierre,1
occurred,1
little,1
more,1
than,1
year,1
thereafter,1
formed,1
through,1
pushed,1
what,1
calls,1
this,1
gigantic,1
nearly,1
greatest,1
development,1
thick,1
obliteration,1
freak,1
monograph,1
folio,1
studies,1
great,1
angelo,1
sheffield,1
school,1
yale,1
university,1
narrow,1
half,1
interesting,1
linen,1
pp,1
philadelphia,1
company,1
prof,1
has,1
produced,1
an,1
base,1
were,1
high,1
further,1
needle,1
aug,1
sea,1
summit,1
grew,1
up,1
again,1
rate,1
portions,1
rim,1
tar,1
believes,1
merely,1
ancient,1
forced,1
position,1
rest,1
solidification,1
simply,1
crater,1
latter,1
popocatepetl,1
appearance,1
writes,1
none,1
scenes,1
before,1
matterhorn,1
domes,1
colossus,1
soaring,1
e,1
shoulder,1
or,1
colorado,1
impressed,1
me,1
extent,1
did,1
view,1
being,1
