term,count
the,48
of,48
and,30
to,18
a,15
in,14
who,10
she,9
her,9
is,8
are,8
that,8
s,7
it,6
his,6
but,5
for,5
as,5
with,5
was,5
an,5
had,4
woman,4
other,4
incidents,3
be,3
there,3
women,3
this,3
even,3
x,3
no,3
off,3
certain,3
house,3
down,3
so,3
where,3
book,2
only,2
soldier,2
he,2
sets,2
pretty,2
at,2
engaged,2
face,2
during,2
money,2
story,2
tile,2
what,2
too,2
upon,2
cases,2
from,2
men,2
then,2
kind,2
more,2
or,2
general,2
author,2
here,2
another,2
georgia,2
war,2
they,2
cattle,2
stories,2
tells,2
deeds,2
by,2
books,2
less,2
blue,2
officer,2
old,2
houses,2
looking,1
last,1
merely,1
insists,1
conditioned,1
bonnet,1
assault,1
box,1
these,1
tobacco,1
ill,1
moment,1
were,1
colonel,1
tell,1
sheets,1
known,1
instance,1
tragic,1
well,1
comic,1
admits,1
present,1
adds,1
irish,1
time,1
position,1
otherwise,1
being,1
families,1
their,1
should,1
servant,1
hospital,1
truth,1
get,1
entered,1
troth,1
fellows,1
two,1
chair,1
knocked,1
scratched,1
girl,1
bold,1
see,1
sight,1
thief,1
stoat,1
refused,1
obnoxious,1
pass,1
sat,1
which,1
cushion,1
return,1
consented,1
until,1
headquarters,1
front,1
horses,1
removed,1
put,1
coachman,1
ordered,1
eye,1
orderly,1
under,1
back,1
been,1
taken,1
took,1
whole,1
dear,1
late,1
amity,1
southern,1
promote,1
likely,1
not,1
reported,1
inside,1
humiliations,1
sufferings,1
mixed,1
m,1
humorous,1
such,1
many,1
carriage,1
came,1
because,1
re,1
manners,1
better,1
officers,1
nd,1
garment,1
great,1
fused,1
sympathy,1
humor,1
confederate,1
jacket,1
gray,1
herself,1
arrayed,1
insolence,1
chartered,1
sense,1
contrariwise,1
him,1
sort,1
much,1
gentlewoman,1
one,1
seized,1
carriages,1
ladies,1
mania,1
gallant,1
still,1
explicit,1
though,1
nameless,1
have,1
shall,1
relate,1
others,1
bitterness,1
loaded,1
seems,1
supplies,1
wounds,1
battles,1
marches,1
record,1
proud,1
omissions,1
us,1
conquered,1
before,1
expedition,1
famous,1
aspects,1
glorious,1
mention,1
rewards,1
country,1
sinews,1
jack,1
close,1
evidence,1
bears,1
narrative,1
circumstantial,1
london,1
mr,1
suffered,1
beloved,1
beast,1
primordial,1
reverted,1
fought,1
marched,1
made,1
sea,1
through,1
troops,1
new,1
pp,1
mo,1
howard,1
thomas,1
frances,1
federal,1
march,1
occupation,1
account,1
accurate,1
lines,1
out,1
side,1
york,1
washington,1
neale,1
publishing,1
company,1
happens,1
recent,1
about,1
regiment,1
ohio,1
volunteers,1
has,1
described,1
some,1
glories,1
gen,1
sherman,1
adherence,1
facts,1
course,1
them,1
bonnets,1
flour,1
lampblack,1
molasses,1
messes,1
making,1
drove,1
particular,1
buggy,1
library,1
key,1
demanded,1
absence,1
incident,1
tire,1
wing,1
room,1
carpels,1
related,1
stealing,1
bag,1
all,1
beneath,1
protecting,1
skirts,1
negro,1
taking,1
poor,1
chicken,1
jut,1
food,1
fin,1
relates,1
frequently,1
battering,1
rending,1
drawers,1
bureau,1
ransacking,1
doors,1
bedroom,1
into,1
neither,1
irruptions,1
ar,1
themselves,1
motives,1
attribution,1
errs,1
fripperies,1
tearing,1
bindings,1
part,1
duties,1
saw,1
happening,1
tn,1
own,1
neighbors,1
clown,1
now,1
punishment,1
offenders,1
restitution,1
does,1
omit,1
enemy,1
