term,count
the,51
of,36
and,17
is,15
laughter,15
tile,11
to,10
be,7
for,7
a,7
we,6
in,6
as,6
at,5
dr,5
our,4
not,4
all,4
or,4
cause,3
energy,3
same,3
merriment,3
thus,3
meaning,3
more,3
with,3
its,3
part,3
which,3
thing,3
by,3
there,3
this,3
that,3
one,2
others,2
principal,2
laugh,2
play,2
contends,2
difficult,2
rise,2
shows,2
spent,2
any,2
aim,2
enjoyment,2
becomes,2
easy,2
out,2
are,2
found,2
customary,2
usual,2
us,2
triumph,2
have,2
he,2
sake,2
own,2
it,2
person,2
clumsy,2
ridicule,2
what,2
fun,2
s,2
seems,2
comic,2
book,2
sort,2
an,2
man,2
from,2
boris,2
i,1
deviation,1
ill,1
cost,1
tell,1
much,1
indeed,1
you,1
causes,1
so,1
they,1
habit,1
old,1
decrepit,1
evolution,1
mental,1
stupid,1
hut,1
will,1
whatever,1
accepted,1
nd,1
derision,1
t,1
occasion,1
ordinary,1
ale,1
common,1
flirt,1
tills,1
show,1
argument,1
laughed,1
condense,1
people,1
w,1
other,1
inferior,1
nothing,1
generally,1
n,1
arc,1
inferiority,1
superior,1
hence,1
expense,1
feel,1
certain,1
re,1
malice,1
because,1
running,1
through,1
mechanical,1
amuse,1
arouses,1
perverted,1
logic,1
nonsense,1
reason,1
superiority,1
laughing,1
effect,1
often,1
purer,1
scale,1
higher,1
r,1
still,1
opprobrium,1
escapes,1
purest,1
ignorant,1
also,1
mt,1
subjects,1
scorn,1
wit,1
association,1
suggestion,1
anything,1
displays,1
ow,1
strain,1
ally,1
formula,1
comes,1
work,1
along,1
general,1
lines,1
large,1
made,1
up,1
quotation,1
various,1
sources,1
illustrating,1
author,1
contentions,1
origin,1
ludicrous,1
satire,1
sarcasm,1
absurd,1
introductory,1
chapter,1
deals,1
elaborate,1
now,1
formulated,1
then,1
makes,1
serious,1
study,1
humorous,1
psychology,1
ma,1
appleton,1
co,1
net,1
relatively,1
short,1
time,1
ago,1
bergson,1
wrote,1
essay,1
on,1
subject,1
evidently,1
air,1
since,1
physiology,1
after,1
come,1
main,1
felt,1
who,1
exercises,1
tending,1
useful,1
faust,1
love,1
finally,1
over,1
obstacles,1
give,1
vent,1
many,1
examples,1
could,1
int,1
two,1
kinds,1
him,1
simple,1
truth,1
should,1
artistic,1
lost,1
activities,1
portion,1
points,1
may,1
summarized,1
follows,1
fundamental,1
characteristics,1
unrestrained,1
spontaneous,1
normal,1
otherwise,1
functions,1
rive,1
emotion,1
joy,1
expression,1
smiles,1
expenditure,1
particular,1
end,1
kind,1
