term,count
the,30
of,20
new,12
york,12
by,11
in,9
is,7
from,5
tile,4
view,4
sketch,4
and,4
views,3
i,3
to,3
early,3
order,3
colonial,3
dutch,3
with,3
it,3
volume,2
six,2
were,2
little,2
its,2
accompanied,2
city,2
prince,2
history,2
d,2
printed,2
lew,2
for,2
chapter,2
acorn,2
jed,1
shows,1
second,1
morris,1
l,1
g,1
war,1
ll,1
j,1
first,1
known,1
authority,1
accompanying,1
ne,1
well,1
explanatory,1
m,1
leach,1
davies,1
s,1
full,1
ill,1
deals,1
era,1
oven,1
de,1
over,1
con,1
popular,1
white,1
at,1
period,1
above,1
recapture,1
english,1
don,1
influence,1
william,1
oran,1
entitled,1
a,1
third,1
lt,1
lorin,1
sanger,1
cary,1
pen,1
on,1
ear,1
important,1
may,1
note,1
introductory,1
stages,1
french,1
davis,1
edwin,1
made,1
engravings,1
plate,1
copper,1
contains,1
copies,1
more,1
edition,1
an,1
one,1
book,1
this,1
privately,1
pp,1
cloth,1
prepared,1
sketches,1
illustrative,1
explains,1
that,1
annual,1
banquets,1
al,1
situated,1
fm,1
growth,1
gradual,1
represent,1
graphically,1
wilt,1
selected,1
these,1
present,1
included,1
are,1
which,1
old,1
series,1
guests,1
their,1
members,1
presentation,1
notable,1
rendered,1
years,1
interest,1
