term,count
the,85
of,76
a,59
and,48
in,44
to,41
his,31
de,25
was,25
he,24
that,18
her,16
but,15
s,13
for,12
by,11
it,11
had,10
pierre,10
d,10
him,9
saint,9
she,9
not,9
they,9
at,9
tile,8
when,8
is,8
who,8
with,8
all,7
h,7
than,7
an,7
which,7
i,6
years,6
paul,6
on,5
old,5
n,5
man,5
et,5
husband,5
so,5
from,5
rousseau,4
r,4
their,4
l,4
no,4
love,4
been,4
day,4
more,4
nature,4
little,4
came,4
great,4
la,4
paradise,4
paris,4
second,4
before,4
us,4
g,3
re,3
died,3
how,3
as,3
cottage,3
while,3
be,3
over,3
le,3
live,3
without,3
left,3
al,3
have,3
like,3
f,3
may,3
author,3
virginia,3
made,3
young,3
affairs,3
wife,3
should,3
way,3
law,3
feeling,3
e,3
do,3
heart,3
men,3
t,2
raise,2
x,2
too,2
youth,2
publisher,2
if,2
among,2
delicate,2
marriage,2
damp,2
serenity,2
c,2
few,2
daughter,2
months,2
fell,2
still,2
par,2
letters,2
small,2
up,2
au,2
one,2
quite,2
en,2
mlle,2
published,2
found,2
two,2
its,2
soul,2
families,2
year,2
open,2
himself,2
less,2
poor,2
happier,2
yet,2
chose,2
well,2
dens,2
temper,2
touched,2
during,2
herself,2
elderly,2
into,2
has,2
ne,2
fairy,2
would,2
birth,2
elle,2
said,2
w,2
this,2
hope,2
ears,2
fold,2
st,2
married,2
pure,2
p,2
romantic,2
mine,2
long,2
after,2
precursor,2
even,2
heir,2
never,2
france,2
society,2
though,2
remained,2
wanted,2
given,2
emile,2
most,2
were,2
iris,2
norman,2
friend,2
death,2
gifted,2
o,2
vague,2
lost,2
nd,2
catholic,2
acquaintance,2
about,1
quarrels,1
economical,1
ki,1
orthodox,1
dissatisfied,1
los,1
uncommonly,1
money,1
idealists,1
many,1
feud,1
ch,1
ma,1
unfit,1
says,1
passionately,1
regretted,1
femme,1
widow,1
positions,1
fe,1
font,1
absolutely,1
carried,1
soon,1
hi,1
sweep,1
mighty,1
hie,1
heath,1
brothers,1
worse,1
bad,1
drove,1
faith,1
lust,1
grew,1
some,1
winding,1
deal,1
difficult,1
paler,1
harmonies,1
house,1
barrier,1
mm,1
relations,1
are,1
nervous,1
embittered,1
stupid,1
tn,1
very,1
did,1
here,1
shop,1
bookseller,1
century,1
te,1
editing,1
hubbub,1
gossip,1
grown,1
haunts,1
ls,1
badly,1
enchanted,1
play,1
rest,1
v,1
y,1
ll,1
ho,1
arch,1
affable,1
amusement,1
rues,1
lit,1
urine,1
lilt,1
ca,1
reader,1
lives,1
indeed,1
complains,1
lectures,1
three,1
forty,1
younger,1
child,1
prevent,1
persona,1
say,1
faithful,1
ecole,1
founded,1
memory,1
newly,1
again,1
stayed,1
need,1
devoted,1
ht,1
alone,1
often,1
dreary,1
secretary,1
near,1
aim,1
island,1
built,1
spent,1
fools,1
add,1
writes,1
generous,1
est,1
pretty,1
best,1
better,1
eve,1
duty,1
desire,1
evident,1
health,1
known,1
fanciful,1
somewhat,1
esteems,1
hom,1
vans,1
meticulous,1
fort,1
sin,1
lived,1
humble,1
ons,1
sensitive,1
perfectly,1
content,1
warm,1
sans,1
crested,1
demander,1
named,1
del,1
vindication,1
awoke,1
widower,1
children,1
ardent,1
handsome,1
compared,1
anne,1
count,1
rosie,1
reminds,1
once,1
price,1
pearl,1
first,1
distinguished,1
dorothea,1
inspected,1
establishment,1
inspect,1
academician,1
eminent,1
invited,1
seine,1
rue,1
infinitely,1
school,1
ladies,1
mistress,1
animated,1
later,1
lille,1
heroine,1
recent,1
eden,1
knowledge,1
special,1
darkly,1
hinted,1
abroad,1
spread,1
legend,1
cruel,1
rate,1
fair,1
deists,1
happy,1
christian,1
consumption,1
having,1
certainly,1
seventh,1
twenty,1
tater,1
decided,1
religious,1
writings,1
course,1
pasteur,1
fourth,1
pension,1
argent,1
disposition,1
seamy,1
convinced,1
church,1
side,1
deplored,1
good,1
werther,1
women,1
only,1
virginie,1
admired,1
knew,1
napoleon,1
mme,1
ridicule,1
avarice,1
private,1
vie,1
sent,1
glitters,1
what,1
gold,1
nor,1
meant,1
get,1
enter,1
know,1
publishers,1
understood,1
giving,1
genius,1
girl,1
early,1
lind,1
exquisite,1
list,1
volume,1
last,1
relic,1
shows,1
master,1
witnesses,1
grace,1
supremacy,1
mystery,1
we,1
call,1
much,1
classic,1
hit,1
smile,1
provokes,1
optimism,1
aria,1
beyond,1
will,1
providential,1
intimate,1
religiosity,1
revived,1
dead,1
conversations,1
ills,1
remembering,1
owned,1
immediate,1
above,1
temperance,1
any,1
poverty,1
tenacity,1
order,1
necessary,1
subscriptions,1
name,1
wings,1
deferred,1
greatest,1
ad,1
constant,1
