term,count
the,44
of,24
and,13
to,12
a,10
his,8
their,5
with,5
for,4
code,4
he,4
by,4
newt,3
from,3
story,3
which,3
man,3
theme,3
purpose,2
out,2
had,2
e,2
it,2
is,2
through,2
many,2
how,2
only,2
men,2
takes,2
take,2
battalion,2
much,2
author,2
upon,2
two,2
its,2
this,2
between,2
stories,1
religion,1
commander,1
mad,1
no,1
matter,1
we,1
simple,1
love,1
good,1
finds,1
penetrate,1
impossible,1
kill,1
must,1
both,1
according,1
have,1
rest,1
medina,1
form,1
y,1
ideals,1
eh,1
struggles,1
grim,1
m,1
ly,1
color,1
rose,1
touch,1
marked,1
uncomplicated,1
ago,1
explain,1
years,1
can,1
portions,1
effect,1
portray,1
glimpses,1
mountainsides,1
varied,1
phases,1
charter,1
understanding,1
also,1
influence,1
note,1
history,1
environment,1
full,1
descriptive,1
while,1
o,1
dam,1
say,1
some,1
beats,1
hell,1
gets,1
about,1
outside,1
episodes,1
pair,1
them,1
t,1
moves,1
swiftly,1
graphic,1
perverted,1
war,1
regeneration,1
develops,1
they,1
lye,1
collie,1
be,1
known,1
bloody,1
opens,1
dismissal,1
penitentiary,1
on,1
pardon,1
governor,1
eighteen,1
yea,1
old,1
le,1
has,1
where,1
county,1
until,1
kentucky,1
mountains,1
buck,1
v,1
c,1
york,1
watt,1
co,1
viced,1
fe,1
feud,1
provides,1
ne,1
kept,1
snapping,1
back,1
forth,1
served,1
yearns,1
murder,1
spain,1
tense,1
emotion,1
bringing,1
into,1
action,1
mountain,1
breaking,1
then,1
incidents,1
first,1
training,1
camp,1
philippine,1
skill,1
vega,1
interestingly,1
scenes,1
dramatic,1
member,1
killing,1
other,1
faction,1
comes,1
dominated,1
single,1
hearted,1
passion,1
whose,1
achieve,1
testimony,1
busted,1
alibi,1
narrative,1
cr,1
lies,1
efforts,1
central,1
