term,count
the,17
of,15
a,11
it,7
and,6
to,5
is,5
by,4
not,4
that,4
i,4
have,4
his,3
story,3
would,3
trial,3
gained,2
her,2
in,2
been,2
fiction,2
will,2
he,2
himself,2
chief,2
book,2
arc,2
might,2
reader,2
mission,2
hill,2
with,2
murder,2
mr,1
fortunes,1
thins,1
for,1
feeling,1
threads,1
dropped,1
there,1
culmination,1
advantage,1
its,1
future,1
unwisely,1
their,1
counsel,1
toward,1
attitude,1
accomplice,1
elaborated,1
more,1
frederick,1
trevor,1
well,1
defendant,1
are,1
hurried,1
finish,1
up,1
mean,1
no,1
bestow,1
losing,1
joy,1
thrill,1
any,1
disappoint,1
tale,1
however,1
stands,1
as,1
bet,1
made,1
pity,1
ts,1
good,1
so,1
really,1
rewriting,1
careful,1
much,1
at,1
together,1
huddled,1
character,1
artistic,1
s,1
love,1
maze,1
likes,1
one,1
interest,1
unity,1
both,1
testimony,1
most,1
pave,1
unusual,1
part,1
narrative,1
perplexing,1
complicate,1
played,1
needful,1
foreman,1
felt,1
jury,1
had,1
theme,1
if,1
novel,1
new,1
courtroom,1
without,1
matters,1
when,1
pp,1
mo,1
faults,1
cloth,1
contest,1
mystery,1
fascination,1
tho,1
gripped,1
harper,1
finds,1
brothers,1
coquettish,1
dramatic,1
disturb,1
they,1
but,1
exception,1
take,1
lawyer,1
fancy,1
incidents,1
several,1
skirts,1
average,1
