term,count
the,41
of,26
to,14
and,13
was,12
in,10
a,8
it,8
s,7
shakespeare,7
his,7
that,5
could,5
he,4
as,4
tile,4
is,4
work,3
what,3
may,3
which,3
man,3
by,3
facts,3
at,3
time,3
much,3
for,3
mr,3
stage,3
or,3
be,2
give,2
many,2
too,2
literary,2
not,2
but,2
traditional,2
yet,2
they,2
plays,2
less,2
are,2
only,2
writing,2
known,2
about,2
book,2
some,2
these,2
have,2
very,2
c,1
newspapers,1
were,1
restricted,1
merry,1
wore,1
no,1
goes,1
actors,1
blot,1
tolerated,1
upon,1
periodicals,1
presses,1
freedom,1
speech,1
junk,1
chaff,1
peculiar,1
printing,1
temple,1
ideas,1
e,1
irrelevant,1
instance,1
wheat,1
know,1
mat,1
inferred,1
following,1
passage,1
text,1
explanatory,1
view,1
telling,1
o,1
anti,1
afforded,1
learned,1
while,1
sentiments,1
with,1
bread,1
manager,1
means,1
filling,1
public,1
source,1
mere,1
amusement,1
form,1
literature,1
touch,1
rich,1
brought,1
free,1
active,1
life,1
who,1
world,1
first,1
incidentally,1
interpret,1
you,1
credit,1
rest,1
him,1
task,1
opinions,1
license,1
through,1
personalities,1
enacted,1
caricature,1
praise,1
blame,1
even,1
hampered,1
respectability,1
audiences,1
peered,1
applauded,1
writer,1
limbs,1
i,1
strait,1
laced,1
remain,1
away,1
hack,1
carried,1
none,1
responsibilities,1
dramatic,1
law,1
admitted,1
young,1
their,1
somewhat,1
fill,1
pointing,1
out,1
author,1
surveys,1
apportions,1
them,1
roughly,1
into,1
periods,1
using,1
states,1
general,1
critics,1
cases,1
joint,1
authorship,1
part,1
works,1
bands,1
on,1
matter,1
large,1
keeps,1
little,1
days,1
tudor,1
illustrated,1
mo,1
pp,1
new,1
york,1
barnes,1
co,1
title,1
eloquent,1
plentiful,1
belief,1
expressed,1
beginning,1
few,1
personal,1
notes,1
summarily,1
then,1
proceeds,1
background,1
whole,1
well,1
lively,1
anything,1
did,1
than,1
more,1
volumes,1
can,1
do,1
thinks,1
simpler,1
without,1
yielding,1
essential,1
reign,1
lord,1
jewels,1
got,1
francis,1
given,1
brief,1
barrister,1
masques,1
such,1
like,1
actually,1
elizabeth,1
middle,1
advanced,1
ground,1
has,1
set,1
himself,1
preface,1
somewhere,1
between,1
region,1
lamb,1
tales,1
minute,1
business,1
shakespearean,1
students,1
readable,1
will,1
likely,1
ordinary,1
reader,1
better,1
idea,1
playwriting,1
genius,1
